Model,Feature_Subset,Feature_Label,Channel_Config,Class_Type,Month,Accuracy,F1_Macro,Kappa,MAE,N,N_Features,Group
DecisionTree,B1_HRS_pc,HRS p64 (per-channel),All-16,3class,Mes 6,0.6279594137542277,0.539036337897818,0.39012905403434495,10.552423900789178,887,16,B
SVM,B1_HRS_pc,HRS p64 (per-channel),All-16,2class,Mes 6,0.862453531598513,0.8624121231297606,0.7249193124902116,4.12639405204461,807,16,B
kNN,B1_HRS_pc,HRS p64 (per-channel),All-16,2class,Mes 6,0.8178438661710037,0.8178427473531467,0.6356860541177988,5.4646840148698885,807,16,B
RandomForest,B1_HRS_pc,HRS p64 (per-channel),All-16,2class,Mes 6,0.8748451053283767,0.8748420304253623,0.7496936697898529,3.7546468401486988,807,16,B
NaiveBayes,B1_HRS_pc,HRS p64 (per-channel),All-16,2class,Mes 6,0.734820322180917,0.7337569837569837,0.4695583799689165,7.955390334572491,807,16,B
LogisticRegression,B1_HRS_pc,HRS p64 (per-channel),All-16,2class,Mes 6,0.8513011152416357,0.8511088424496625,0.7026291708377603,4.4609665427509295,807,16,B
MLP,B1_HRS_pc,HRS p64 (per-channel),All-16,2class,Mes 6,0.8178438661710037,0.8178393908171115,0.635683816461469,5.4646840148698885,807,16,B
DecisionTree,B1_HRS_pc,HRS p64 (per-channel),All-16,2class,Mes 6,0.7707558859975217,0.7706149967196692,0.5415406347402847,6.877323420074349,807,16,B
SVM,B2_HO_pc,HO (per-channel),All-16,3class,Mes 6,0.7102593010146562,0.6143623657086104,0.5411342463988662,8.974069898534385,887,16,B
kNN,B2_HO_pc,HO (per-channel),All-16,3class,Mes 6,0.5986471251409244,0.5449449604481353,0.40720577302866245,11.826381059751974,887,16,B
RandomForest,B2_HO_pc,HO (per-channel),All-16,3class,Mes 6,0.762119503945885,0.6298243021918871,0.5995442485450189,6.93348365276212,887,16,B
NaiveBayes,B2_HO_pc,HO (per-channel),All-16,3class,Mes 6,0.5343855693348365,0.49381985885053375,0.32379565331354543,13.359639233370913,887,16,B
LogisticRegression,B2_HO_pc,HO (per-channel),All-16,3class,Mes 6,0.7170236753100339,0.61872866358519,0.5450333913697409,8.30890642615558,887,16,B
MLP,B2_HO_pc,HO (per-channel),All-16,3class,Mes 6,0.649379932356257,0.5552655126662347,0.4399559041178489,10.552423900789178,887,16,B
DecisionTree,B2_HO_pc,HO (per-channel),All-16,3class,Mes 6,0.6708004509582863,0.5687034632017864,0.4618333537653422,9.391206313416008,887,16,B
SVM,B2_HO_pc,HO (per-channel),All-16,2class,Mes 6,0.8897149938042132,0.8895820682127401,0.779449291116618,3.308550185873606,807,16,B
kNN,B2_HO_pc,HO (per-channel),All-16,2class,Mes 6,0.8599752168525403,0.859944248623494,0.7199611837721144,4.200743494423792,807,16,B
RandomForest,B2_HO_pc,HO (per-channel),All-16,2class,Mes 6,0.885997521685254,0.8859833407047029,0.7720016951546829,3.420074349442379,807,16,B
NaiveBayes,B2_HO_pc,HO (per-channel),All-16,2class,Mes 6,0.7682775712515489,0.7677626364832526,0.5365017645053396,6.951672862453532,807,16,B
LogisticRegression,B2_HO_pc,HO (per-channel),All-16,2class,Mes 6,0.8847583643122676,0.8847010024196336,0.7695298225357217,3.45724907063197,807,16,B
MLP,B2_HO_pc,HO (per-channel),All-16,2class,Mes 6,0.8364312267657993,0.8364309756037638,0.6728639604945551,4.907063197026022,807,16,B
DecisionTree,B2_HO_pc,HO (per-channel),All-16,2class,Mes 6,0.7942998760842627,0.7942919794110782,0.5886067008568007,6.171003717472119,807,16,B
SVM,B3_HV_pc,HV (per-channel),All-16,3class,Mes 6,0.6651634723788049,0.6060079555384804,0.4906054400853893,9.582863585118377,887,16,B
kNN,B3_HV_pc,HV (per-channel),All-16,3class,Mes 6,0.5783540022547914,0.534772917214647,0.38024869413162554,11.803833145434048,887,16,B
RandomForest,B3_HV_pc,HV (per-channel),All-16,3class,Mes 6,0.7553551296505073,0.6296410254509955,0.5820897790804971,6.978579481397971,887,16,B
NaiveBayes,B3_HV_pc,HV (per-channel),All-16,3class,Mes 6,0.5445321307779031,0.5086239447100119,0.3369181463580717,12.61555806087937,887,16,B
LogisticRegression,B3_HV_pc,HV (per-channel),All-16,3class,Mes 6,0.6922209695603156,0.6045184284440376,0.5103421221318785,8.59075535512965,887,16,B
MLP,B3_HV_pc,HV (per-channel),All-16,3class,Mes 6,0.6347237880496054,0.5653646892578811,0.43475960545595804,10.135287485907554,887,16,B
DecisionTree,B3_HV_pc,HV (per-channel),All-16,3class,Mes 6,0.6279594137542277,0.539036337897818,0.39012905403434495,10.552423900789178,887,16,B
SVM,B3_HV_pc,HV (per-channel),All-16,2class,Mes 6,0.862453531598513,0.8624121231297606,0.7249193124902116,4.12639405204461,807,16,B
kNN,B3_HV_pc,HV (per-channel),All-16,2class,Mes 6,0.8178438661710037,0.8178427473531467,0.6356860541177988,5.4646840148698885,807,16,B
RandomForest,B3_HV_pc,HV (per-channel),All-16,2class,Mes 6,0.8748451053283767,0.8748420304253623,0.7496936697898529,3.7546468401486988,807,16,B
NaiveBayes,B3_HV_pc,HV (per-channel),All-16,2class,Mes 6,0.734820322180917,0.7337569837569837,0.4695583799689165,7.955390334572491,807,16,B
LogisticRegression,B3_HV_pc,HV (per-channel),All-16,2class,Mes 6,0.8513011152416357,0.8511088424496625,0.7026291708377603,4.4609665427509295,807,16,B
MLP,B3_HV_pc,HV (per-channel),All-16,2class,Mes 6,0.8178438661710037,0.8178393908171115,0.635683816461469,5.4646840148698885,807,16,B
DecisionTree,B3_HV_pc,HV (per-channel),All-16,2class,Mes 6,0.7707558859975217,0.7706149967196692,0.5415406347402847,6.877323420074349,807,16,B
SVM,B4_Martinez_pc,Martinez HO+HRS+HV (per-channel),All-16,3class,Mes 6,0.7147688838782412,0.6303946080665037,0.5500260667308308,8.500563697857949,887,48,B
kNN,B4_Martinez_pc,Martinez HO+HRS+HV (per-channel),All-16,3class,Mes 6,0.6065388951521984,0.5572009821325579,0.41566639170509523,11.420518602029313,887,48,B
RandomForest,B4_Martinez_pc,Martinez HO+HRS+HV (per-channel),All-16,3class,Mes 6,0.770011273957159,0.6444221791108272,0.6057391247507926,6.899661781285231,887,48,B
NaiveBayes,B4_Martinez_pc,Martinez HO+HRS+HV (per-channel),All-16,3class,Mes 6,0.5490417136414881,0.5128834645758734,0.3450527299007057,12.559188275084555,887,48,B
LogisticRegression,B4_Martinez_pc,Martinez HO+HRS+HV (per-channel),All-16,3class,Mes 6,0.7305524239007892,0.6300567102227344,0.5586237768061628,7.8579481397970685,887,48,B
MLP,B4_Martinez_pc,Martinez HO+HRS+HV (per-channel),All-16,3class,Mes 6,0.6335963923337091,0.551743483319823,0.4219551760853566,10.315670800450958,887,48,B
DecisionTree,B4_Martinez_pc,Martinez HO+HRS+HV (per-channel),All-16,3class,Mes 6,0.6550169109357384,0.5343964176451487,0.41884386281201946,9.763246899661782,887,48,B
SVM,B4_Martinez_pc,Martinez HO+HRS+HV (per-channel),All-16,2class,Mes 6,0.8884758364312267,0.8884468882472201,0.7769609197943729,3.345724907063197,807,48,B
kNN,B4_Martinez_pc,Martinez HO+HRS+HV (per-channel),All-16,2class,Mes 6,0.838909541511772,0.8388380238417107,0.6778027566890248,4.83271375464684,807,48,B
RandomForest,B4_Martinez_pc,Martinez HO+HRS+HV (per-channel),All-16,2class,Mes 6,0.8909541511771994,0.8909499649890054,0.7819119859963762,3.2713754646840147,807,48,B
NaiveBayes,B4_Martinez_pc,Martinez HO+HRS+HV (per-channel),All-16,2class,Mes 6,0.7496902106567535,0.748605884892974,0.49929969407688624,7.5092936802973975,807,48,B
LogisticRegression,B4_Martinez_pc,Martinez HO+HRS+HV (per-channel),All-16,2class,Mes 6,0.8897149938042132,0.8896817924193576,0.7794398091137732,3.308550185873606,807,48,B
MLP,B4_Martinez_pc,Martinez HO+HRS+HV (per-channel),All-16,2class,Mes 6,0.815365551425031,0.8152736490379076,0.6307520812669088,5.5390334572490705,807,48,B
DecisionTree,B4_Martinez_pc,Martinez HO+HRS+HV (per-channel),All-16,2class,Mes 6,0.815365551425031,0.8153553445646816,0.6307384739167954,5.5390334572490705,807,48,B
SVM,B5_Basic_pc,Basicos (per-channel),All-16,3class,Mes 6,0.8038331454340474,0.708068511632464,0.6780110446521894,5.918827508455468,887,64,B
kNN,B5_Basic_pc,Basicos (per-channel),All-16,3class,Mes 6,0.685456595264938,0.6251560915961583,0.5211676657134123,8.99661781285231,887,64,B
RandomForest,B5_Basic_pc,Basicos (per-channel),All-16,3class,Mes 6,0.8252536640360767,0.7079541313011045,0.7012806139298813,5.2423900789177,887,64,B
NaiveBayes,B5_Basic_pc,Basicos (per-channel),All-16,3class,Mes 6,0.6313416009019166,0.5777618188236621,0.43632741901004723,10.338218714768884,887,64,B
LogisticRegression,B5_Basic_pc,Basicos (per-channel),All-16,3class,Mes 6,0.8331454340473506,0.7154763721811404,0.7173547491145535,4.83652762119504,887,64,B
MLP,B5_Basic_pc,Basicos (per-channel),All-16,3class,Mes 6,0.7125140924464487,0.6329592723815685,0.5390113563177159,8.579481397970687,887,64,B
DecisionTree,B5_Basic_pc,Basicos (per-channel),All-16,3class,Mes 6,0.7080045095828635,0.6065602709545236,0.5128089306239476,8.523111612175875,887,64,B
SVM,B5_Basic_pc,Basicos (per-channel),All-16,2class,Mes 6,0.9417596034696406,0.9417467228787983,0.8835236782061007,1.7472118959107807,807,64,B
kNN,B5_Basic_pc,Basicos (per-channel),All-16,2class,Mes 6,0.909541511771995,0.9095215057479209,0.819076633918179,2.7137546468401488,807,64,B
RandomForest,B5_Basic_pc,Basicos (per-channel),All-16,2class,Mes 6,0.9206939281288724,0.9206938063533401,0.841388586906451,2.379182156133829,807,64,B
NaiveBayes,B5_Basic_pc,Basicos (per-channel),All-16,2class,Mes 6,0.7980173482032218,0.7978385456289103,0.5960055405235243,6.059479553903346,807,64,B
LogisticRegression,B5_Basic_pc,Basicos (per-channel),All-16,2class,Mes 6,0.9553903345724907,0.9553897180762853,0.9107816281155183,1.338289962825279,807,64,B
MLP,B5_Basic_pc,Basicos (per-channel),All-16,2class,Mes 6,0.8327137546468402,0.8324822518370906,0.6654588444826581,5.018587360594796,807,64,B
DecisionTree,B5_Basic_pc,Basicos (per-channel),All-16,2class,Mes 6,0.8351920693928129,0.8351880202631009,0.670380595846091,4.944237918215613,807,64,B
SVM,B6_All7_pc,Todos 7 (per-channel),All-16,3class,Mes 6,0.798196166854566,0.7057311090938372,0.6687591795179919,5.997745208568207,887,112,B
kNN,B6_All7_pc,Todos 7 (per-channel),All-16,3class,Mes 6,0.6583990980834273,0.6041356663853892,0.48705034048920504,9.785794813979708,887,112,B
RandomForest,B6_All7_pc,Todos 7 (per-channel),All-16,3class,Mes 6,0.8218714768883878,0.6974815862714084,0.6948545101420496,5.343855693348365,887,112,B
NaiveBayes,B6_All7_pc,Todos 7 (per-channel),All-16,3class,Mes 6,0.62119503945885,0.5702935277704945,0.42762873609796104,10.811724915445321,887,112,B
LogisticRegression,B6_All7_pc,Todos 7 (per-channel),All-16,3class,Mes 6,0.8297632468996617,0.717806790972018,0.7102116233835076,4.735062006764374,887,112,B
MLP,B6_All7_pc,Todos 7 (per-channel),All-16,3class,Mes 6,0.7282976324689966,0.6404086280702499,0.563737254998,8.083427282976325,887,112,B
DecisionTree,B6_All7_pc,Todos 7 (per-channel),All-16,3class,Mes 6,0.705749718151071,0.5869573280792895,0.5053195240099745,8.74859075535513,887,112,B
SVM,B6_All7_pc,Todos 7 (per-channel),All-16,2class,Mes 6,0.9281288723667905,0.9280969644832249,0.8562654694419025,2.1561338289962824,807,112,B
kNN,B6_All7_pc,Todos 7 (per-channel),All-16,2class,Mes 6,0.9144981412639405,0.9144981412639405,0.8289965451055662,2.5650557620817844,807,112,B
RandomForest,B6_All7_pc,Todos 7 (per-channel),All-16,2class,Mes 6,0.919454770755886,0.919454770755886,0.8389097888675624,2.41635687732342,807,112,B
NaiveBayes,B6_All7_pc,Todos 7 (per-channel),All-16,2class,Mes 6,0.7744733581164808,0.7738897236317059,0.5488906088751291,6.765799256505576,807,112,B
LogisticRegression,B6_All7_pc,Todos 7 (per-channel),All-16,2class,Mes 6,0.9516728624535316,0.9516725656243042,0.9033464669698765,1.449814126394052,807,112,B
MLP,B6_All7_pc,Todos 7 (per-channel),All-16,2class,Mes 6,0.8946716232961586,0.8944843276269703,0.7893655633653607,3.159851301115242,807,112,B
DecisionTree,B6_All7_pc,Todos 7 (per-channel),All-16,2class,Mes 6,0.8438661710037175,0.8438544226044227,0.687726108507515,4.684014869888476,807,112,B
SVM,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,3class,Mes 6,0.3979706877113867,0.37095194688491945,0.12362157521573736,15.975197294250282,887,3,C
kNN,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,3class,Mes 6,0.4036076662908681,0.36116134661980154,0.09605574434966213,16.08793686583991,887,3,C
RandomForest,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,3class,Mes 6,0.4464487034949267,0.3860887440181903,0.11645500284021737,15.28748590755355,887,3,C
NaiveBayes,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,3class,Mes 6,0.35174746335963925,0.3470658237423711,0.12399951908213391,16.910935738444195,887,3,C
LogisticRegression,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,3class,Mes 6,0.3754227733934611,0.353835295804192,0.08416611065346136,16.96730552423901,887,3,C
MLP,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,3class,Mes 6,0.44532130777903045,0.37822551122864523,0.11022215697788207,15.625704622322434,887,3,C
DecisionTree,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,3class,Mes 6,0.42841037204058624,0.3710690125510842,0.09771272647017526,15.704622322435174,887,3,C
SVM,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,2class,Mes 6,0.6220570012391574,0.6220570012391574,0.2441151631477927,11.338289962825279,807,3,C
kNN,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,2class,Mes 6,0.6158612143742255,0.6113441461595823,0.2315182866516352,11.524163568773234,807,3,C
RandomForest,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,2class,Mes 6,0.563816604708798,0.5637998599560212,0.12762115349180037,13.085501858736059,807,3,C
NaiveBayes,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,2class,Mes 6,0.5960346964064436,0.5915028011378458,0.1918596793020827,12.118959107806692,807,3,C
LogisticRegression,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,2class,Mes 6,0.563816604708798,0.5637033851446827,0.12759971991204255,13.085501858736059,807,3,C
MLP,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,2class,Mes 6,0.5997521685254027,0.5997497101705196,0.19951048285308037,12.007434944237918,807,3,C
DecisionTree,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,2class,Mes 6,0.573729863692689,0.573441014861526,0.14740605152270858,12.788104089219331,807,3,C
SVM,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,3class,Mes 6,0.48252536640360766,0.44982130904480727,0.24173349772594366,13.86696730552424,887,6,C
kNN,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,3class,Mes 6,0.455467869222097,0.425128914239622,0.19820296972260387,14.543404735062007,887,6,C
RandomForest,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,3class,Mes 6,0.5219842164599775,0.4369002737283332,0.2195887198854558,13.303269447576099,887,6,C
NaiveBayes,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,3class,Mes 6,0.3573844419391206,0.35352581392120414,0.13494211731210792,16.899661781285232,887,6,C
LogisticRegression,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,3class,Mes 6,0.4577226606538895,0.4244652009310716,0.18275312515563535,14.746335963923338,887,6,C
MLP,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,3class,Mes 6,0.399098083427283,0.3697998193644337,0.11573574438556877,16.099210822998874,887,6,C
DecisionTree,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,3class,Mes 6,0.4836527621195039,0.4072250975562441,0.15587351588116238,14.363021420518603,887,6,C
SVM,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,2class,Mes 6,0.6691449814126395,0.6691124641998818,0.3383072354460389,9.925650557620818,807,6,C
kNN,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,2class,Mes 6,0.6555142503097894,0.654533415460425,0.31093856539980713,10.33457249070632,807,6,C
RandomForest,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,2class,Mes 6,0.6567534076827757,0.6567449745329245,0.313516302294943,10.297397769516728,807,6,C
NaiveBayes,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,2class,Mes 6,0.61090458488228,0.6089537037037037,0.221674120306664,11.672862453531598,807,6,C
LogisticRegression,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,2class,Mes 6,0.6319702602230484,0.6318888658511299,0.2639687750470616,11.04089219330855,807,6,C
MLP,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,2class,Mes 6,0.5799256505576208,0.5753244757394135,0.1596358062425317,12.602230483271375,807,6,C
DecisionTree,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,2class,Mes 6,0.6245353159851301,0.6243484272381611,0.24903027269069766,11.263940520446097,807,6,C
SVM,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,3class,Mes 6,0.5343855693348365,0.4943632796830924,0.3047388768582854,12.807215332581736,887,12,C
kNN,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,3class,Mes 6,0.4915445321307779,0.45791139517960316,0.25893960360640733,13.483652762119505,887,12,C
RandomForest,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,3class,Mes 6,0.5727170236753101,0.4929932718385542,0.30148918177076955,12.09695603156708,887,12,C
NaiveBayes,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,3class,Mes 6,0.370913190529876,0.3641556725492334,0.14556499852399662,16.798196166854567,887,12,C
LogisticRegression,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,3class,Mes 6,0.5501691093573844,0.50231218381859,0.30171398355664913,12.468996617812852,887,12,C
MLP,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,3class,Mes 6,0.3855693348365276,0.3614306217618099,0.13492682717326332,16.61781285231116,887,12,C
DecisionTree,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,3class,Mes 6,0.5310033821871477,0.46191881500510795,0.24298618676284445,13.10033821871477,887,12,C
SVM,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,2class,Mes 6,0.7187112763320942,0.7180184992203482,0.43749251531481737,8.438661710037175,807,12,C
kNN,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,2class,Mes 6,0.7125154894671624,0.7124408674817226,0.42500890630566435,8.62453531598513,807,12,C
RandomForest,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,2class,Mes 6,0.6951672862453532,0.6951106387684143,0.3903561031335602,9.144981412639405,807,12,C
NaiveBayes,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,2class,Mes 6,0.6245353159851301,0.6227185691384065,0.24894262045833604,11.263940520446097,807,12,C
LogisticRegression,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,2class,Mes 6,0.7026022304832714,0.702316545347236,0.4052510363887609,8.921933085501859,807,12,C
MLP,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,2class,Mes 6,0.6493184634448576,0.6492990772604356,0.2986509269694838,10.520446096654275,807,12,C
DecisionTree,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,2class,Mes 6,0.6555142503097894,0.6554502340553624,0.3110528319964624,10.33457249070632,807,12,C
SVM,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,3class,Mes 6,0.5490417136414881,0.5061681256870333,0.32162557479231,12.53664036076663,887,18,C
kNN,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,3class,Mes 6,0.47801578354002255,0.4461893481096328,0.2378381588495222,13.900789177001128,887,18,C
RandomForest,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,3class,Mes 6,0.5851183765501691,0.49687603104321526,0.3194718660025727,11.702367531003382,887,18,C
NaiveBayes,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,3class,Mes 6,0.36076662908680945,0.3544922436541568,0.13226015166023974,16.922209695603158,887,18,C
LogisticRegression,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,3class,Mes 6,0.5670800450958287,0.5126203997744354,0.32276882821478414,12.029312288613303,887,18,C
MLP,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,3class,Mes 6,0.44983089064261556,0.3986165357913308,0.17622161491439747,15.479143179255919,887,18,C
DecisionTree,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,3class,Mes 6,0.5264937993235626,0.4553636048844738,0.22803236735497368,13.517474633596393,887,18,C
SVM,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,2class,Mes 6,0.7224287484510533,0.7215629736423792,0.44493505695949886,8.327137546468402,807,18,C
kNN,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,2class,Mes 6,0.7026022304832714,0.7024994470249946,0.40517797364945796,8.921933085501859,807,18,C
RandomForest,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,2class,Mes 6,0.7236679058240396,0.7236662085697394,0.4473400547251918,8.28996282527881,807,18,C
NaiveBayes,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,2class,Mes 6,0.6084262701363073,0.6067299981494048,0.21672625410047552,11.74721189591078,807,18,C
LogisticRegression,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,2class,Mes 6,0.7187112763320942,0.7185384013803509,0.43745796803267367,8.438661710037175,807,18,C
