Month,Model,Params,Pooled_Accuracy,Patient_Accuracy_Mean,Patient_Accuracy_Std,Pooled_Baseline,Patient_Baseline
Mes 3,LogisticRegression,"C=1, solver=lbfgs",0.8327272727272728,0.8327272727272728,0.04485053230379638,0.8327272727272728,0.8327272727272728
Mes 3,LogisticRegression,"C=1, solver=newton-cholesky",0.8318181818181818,0.8318181818181818,0.04435022151872895,0.8327272727272728,0.8327272727272728
Mes 3,LogisticRegression,"C=1, solver=saga",0.8318181818181818,0.8318181818181818,0.04435022151872895,0.8327272727272728,0.8327272727272728
Mes 3,LogisticRegression,"C=5, solver=lbfgs",0.8327272727272728,0.8327272727272728,0.050811594954480434,0.8327272727272728,0.8327272727272728
Mes 3,LogisticRegression,"C=5, solver=newton-cholesky",0.8327272727272728,0.8327272727272728,0.050811594954480434,0.8327272727272728,0.8327272727272728
Mes 3,LogisticRegression,"C=5, solver=saga",0.8309090909090909,0.8309090909090908,0.04990900811385747,0.8327272727272728,0.8327272727272728
Mes 3,LogisticRegression,"C=10, solver=lbfgs",0.83,0.8300000000000001,0.05645154435003646,0.8327272727272728,0.8327272727272728
Mes 3,LogisticRegression,"C=10, solver=newton-cholesky",0.8318181818181818,0.8318181818181818,0.05742404253583185,0.8327272727272728,0.8327272727272728
Mes 3,LogisticRegression,"C=10, solver=saga",0.8318181818181818,0.8318181818181818,0.052774273722545416,0.8327272727272728,0.8327272727272728
Mes 3,LogisticRegression,"C=50, solver=lbfgs",0.8254545454545454,0.8254545454545456,0.05645154435003645,0.8327272727272728,0.8327272727272728
Mes 3,LogisticRegression,"C=50, solver=newton-cholesky",0.8272727272727273,0.8272727272727274,0.05792557208026907,0.8327272727272728,0.8327272727272728
Mes 3,LogisticRegression,"C=50, solver=saga",0.8236363636363636,0.8236363636363636,0.05766818737146802,0.8327272727272728,0.8327272727272728
Mes 3,LogisticRegression,"C=100, solver=lbfgs",0.8181818181818182,0.8181818181818181,0.05355155081826597,0.8327272727272728,0.8327272727272728
Mes 3,LogisticRegression,"C=100, solver=newton-cholesky",0.8190909090909091,0.8190909090909091,0.05272727272727273,0.8327272727272728,0.8327272727272728
Mes 3,LogisticRegression,"C=100, solver=saga",0.8245454545454546,0.8245454545454546,0.06027485256091189,0.8327272727272728,0.8327272727272728
Mes 3,SVM,"C=0.1, kernel=rbf, gamma=scale",0.6345454545454545,0.6345454545454545,0.12161448369593196,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=0.1, kernel=rbf, gamma=auto",0.6345454545454545,0.6345454545454545,0.12161448369593196,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=0.1, kernel=rbf, gamma=0.01",0.5945454545454546,0.5945454545454545,0.1332802924803077,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=0.1, kernel=rbf, gamma=0.1",0.6509090909090909,0.650909090909091,0.031148803089112408,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=0.1, kernel=linear, gamma=scale",0.7963636363636364,0.7963636363636364,0.0451260859854213,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=0.1, kernel=linear, gamma=auto",0.7963636363636364,0.7963636363636364,0.0451260859854213,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=0.1, kernel=linear, gamma=0.01",0.7963636363636364,0.7963636363636364,0.0451260859854213,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=0.1, kernel=linear, gamma=0.1",0.7963636363636364,0.7963636363636364,0.0451260859854213,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=1, kernel=rbf, gamma=scale",0.7936363636363636,0.7936363636363636,0.08240195777181572,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=1, kernel=rbf, gamma=auto",0.7936363636363636,0.7936363636363636,0.08240195777181572,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=1, kernel=rbf, gamma=0.01",0.7727272727272727,0.7727272727272727,0.09456293544687888,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=1, kernel=rbf, gamma=0.1",0.7890909090909091,0.7890909090909091,0.0824019577718157,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=1, kernel=linear, gamma=scale",0.8009090909090909,0.8009090909090908,0.061550221381130046,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=1, kernel=linear, gamma=auto",0.8009090909090909,0.8009090909090908,0.061550221381130046,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=1, kernel=linear, gamma=0.01",0.8009090909090909,0.8009090909090908,0.061550221381130046,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=1, kernel=linear, gamma=0.1",0.8009090909090909,0.8009090909090908,0.061550221381130046,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=10, kernel=rbf, gamma=scale",0.8245454545454546,0.8245454545454545,0.06842985187839569,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=10, kernel=rbf, gamma=auto",0.8245454545454546,0.8245454545454545,0.06842985187839569,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=10, kernel=rbf, gamma=0.01",0.8272727272727273,0.8272727272727272,0.06265476705495553,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=10, kernel=rbf, gamma=0.1",0.7936363636363636,0.7936363636363636,0.08164628407024621,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=10, kernel=linear, gamma=scale",0.7954545454545454,0.7954545454545454,0.060233704630827084,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=10, kernel=linear, gamma=auto",0.7954545454545454,0.7954545454545454,0.060233704630827084,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=10, kernel=linear, gamma=0.01",0.7954545454545454,0.7954545454545454,0.060233704630827084,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=10, kernel=linear, gamma=0.1",0.7954545454545454,0.7954545454545454,0.060233704630827084,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=100, kernel=rbf, gamma=scale",0.8363636363636363,0.8363636363636363,0.06064392756421064,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=100, kernel=rbf, gamma=auto",0.8363636363636363,0.8363636363636363,0.06064392756421064,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=100, kernel=rbf, gamma=0.01",0.8427272727272728,0.8427272727272728,0.04984272786135562,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=100, kernel=rbf, gamma=0.1",0.7954545454545454,0.7954545454545455,0.07909613357874982,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=100, kernel=linear, gamma=scale",0.7909090909090909,0.7909090909090909,0.059265476410933174,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=100, kernel=linear, gamma=auto",0.7909090909090909,0.7909090909090909,0.059265476410933174,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=100, kernel=linear, gamma=0.01",0.7909090909090909,0.7909090909090909,0.059265476410933174,0.7936363636363636,0.7936363636363636
Mes 3,SVM,"C=100, kernel=linear, gamma=0.1",0.7909090909090909,0.7909090909090909,0.059265476410933174,0.7936363636363636,0.7936363636363636
Mes 3,kNN,"n_neighbors=3, metric=chebyshev, weights=uniform",0.6854545454545454,0.6854545454545455,0.04736005919138583,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=3, metric=chebyshev, weights=distance",0.6972727272727273,0.6972727272727273,0.044776764930999094,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=3, metric=euclidean, weights=uniform",0.7336363636363636,0.7336363636363636,0.10673981651545061,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=3, metric=euclidean, weights=distance",0.7481818181818182,0.7481818181818183,0.10166384406504922,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=3, metric=manhattan, weights=uniform",0.7290909090909091,0.7290909090909091,0.12523036623798228,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=3, metric=manhattan, weights=distance",0.7418181818181818,0.7418181818181819,0.11717755123058636,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=5, metric=chebyshev, weights=uniform",0.6636363636363637,0.6636363636363637,0.06125411101062915,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=5, metric=chebyshev, weights=distance",0.6845454545454546,0.6845454545454546,0.052586017687198436,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=5, metric=euclidean, weights=uniform",0.7145454545454546,0.7145454545454546,0.11139238960902993,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=5, metric=euclidean, weights=distance",0.7381818181818182,0.738181818181818,0.10545454545454544,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=5, metric=manhattan, weights=uniform",0.7372727272727273,0.7372727272727273,0.11710700058825205,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=5, metric=manhattan, weights=distance",0.7536363636363637,0.7536363636363637,0.11120675406089475,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=7, metric=chebyshev, weights=uniform",0.6454545454545455,0.6454545454545455,0.06796936597279542,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=7, metric=chebyshev, weights=distance",0.6618181818181819,0.6618181818181819,0.05313323344073623,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=7, metric=euclidean, weights=uniform",0.7163636363636363,0.7163636363636363,0.1160507156162396,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=7, metric=euclidean, weights=distance",0.7254545454545455,0.7254545454545455,0.11349445684938624,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=7, metric=manhattan, weights=uniform",0.7236363636363636,0.7236363636363636,0.12519076352801461,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=7, metric=manhattan, weights=distance",0.7345454545454545,0.7345454545454546,0.12463500430264629,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=10, metric=chebyshev, weights=uniform",0.6463636363636364,0.6463636363636363,0.06823634183561893,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=10, metric=chebyshev, weights=distance",0.6609090909090909,0.6609090909090909,0.055788858154786375,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=10, metric=euclidean, weights=uniform",0.69,0.69,0.11479050267392434,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=10, metric=euclidean, weights=distance",0.7272727272727273,0.7272727272727273,0.11365454400023266,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=10, metric=manhattan, weights=uniform",0.7072727272727273,0.7072727272727273,0.12239348548536477,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=10, metric=manhattan, weights=distance",0.7190909090909091,0.7190909090909091,0.1193439366143566,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=15, metric=chebyshev, weights=uniform",0.6336363636363637,0.6336363636363636,0.06289174747791991,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=15, metric=chebyshev, weights=distance",0.6563636363636364,0.6563636363636364,0.05739525133696217,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=15, metric=euclidean, weights=uniform",0.69,0.69,0.10884062197422219,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=15, metric=euclidean, weights=distance",0.7036363636363636,0.7036363636363636,0.10532907896698354,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=15, metric=manhattan, weights=uniform",0.7072727272727273,0.7072727272727273,0.12397013769986026,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=15, metric=manhattan, weights=distance",0.72,0.72,0.1226969659549308,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=20, metric=chebyshev, weights=uniform",0.6254545454545455,0.6254545454545456,0.07236272269866326,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=20, metric=chebyshev, weights=distance",0.6509090909090909,0.6509090909090909,0.062284338665311405,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=20, metric=euclidean, weights=uniform",0.6845454545454546,0.6845454545454546,0.10934062328716827,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=20, metric=euclidean, weights=distance",0.71,0.7100000000000001,0.10838407372864581,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=20, metric=manhattan, weights=uniform",0.6990909090909091,0.699090909090909,0.11788073535822147,0.6463636363636364,0.6463636363636363
Mes 3,kNN,"n_neighbors=20, metric=manhattan, weights=distance",0.72,0.72,0.1183425480445894,0.6463636363636364,0.6463636363636363
Mes 3,RandomForest,"n_estimators=500, max_depth=10, min_samples_split=2, max_features=sqrt",0.8136363636363636,0.8136363636363637,0.07567874686642696,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=100, max_depth=20, min_samples_split=2, max_features=log2",0.7963636363636364,0.7963636363636363,0.09771775852207477,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=300, max_depth=10, min_samples_split=2, max_features=log2",0.8027272727272727,0.8027272727272727,0.08598481511146064,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=300, max_depth=20, min_samples_split=10, max_features=log2",0.7981818181818182,0.7981818181818181,0.08118950386096764,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=200, max_depth=20, min_samples_split=2, max_features=None",0.7972727272727272,0.7972727272727272,0.06842985187839568,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=100, max_depth=10, min_samples_split=5, max_features=sqrt",0.8054545454545454,0.8054545454545454,0.08348801071940985,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=500, max_depth=20, min_samples_split=10, max_features=sqrt",0.8027272727272727,0.8027272727272727,0.0771710561080153,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=200, max_depth=30, min_samples_split=2, max_features=None",0.7972727272727272,0.7972727272727272,0.06842985187839568,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=200, max_depth=30, min_samples_split=5, max_features=sqrt",0.8063636363636364,0.8063636363636364,0.08384361672850058,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=100, max_depth=20, min_samples_split=2, max_features=sqrt",0.8,0.8,0.0837153776961552,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=200, max_depth=10, min_samples_split=10, max_features=sqrt",0.8027272727272727,0.8027272727272727,0.0791796785015152,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=300, max_depth=None, min_samples_split=10, max_features=sqrt",0.8072727272727273,0.8072727272727273,0.077598244846812,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=300, max_depth=20, min_samples_split=5, max_features=log2",0.8072727272727273,0.8072727272727273,0.08612886750783282,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=500, max_depth=20, min_samples_split=10, max_features=log2",0.8054545454545454,0.8054545454545454,0.08148416669198749,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=300, max_depth=30, min_samples_split=2, max_features=log2",0.8045454545454546,0.8045454545454545,0.0909090909090909,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=200, max_depth=30, min_samples_split=2, max_features=log2",0.8054545454545454,0.8054545454545454,0.09423024378072682,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=100, max_depth=30, min_samples_split=2, max_features=sqrt",0.8,0.8,0.0837153776961552,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=200, max_depth=30, min_samples_split=10, max_features=sqrt",0.8063636363636364,0.8063636363636364,0.07411182080795937,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=500, max_depth=10, min_samples_split=10, max_features=None",0.7954545454545454,0.7954545454545455,0.064730847705156,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=300, max_depth=None, min_samples_split=2, max_features=log2",0.8045454545454546,0.8045454545454545,0.0909090909090909,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=100, max_depth=10, min_samples_split=2, max_features=None",0.8009090909090909,0.8009090909090908,0.06314092856067394,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=500, max_depth=10, min_samples_split=2, max_features=None",0.7972727272727272,0.7972727272727272,0.06770133731603953,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=500, max_depth=None, min_samples_split=2, max_features=None",0.7981818181818182,0.7981818181818181,0.06634495378370524,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=500, max_depth=None, min_samples_split=5, max_features=None",0.8009090909090909,0.800909090909091,0.06558068653407796,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=200, max_depth=20, min_samples_split=2, max_features=log2",0.8054545454545454,0.8054545454545454,0.09423024378072682,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=200, max_depth=10, min_samples_split=2, max_features=sqrt",0.8036363636363636,0.8036363636363637,0.08597520303663189,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=100, max_depth=10, min_samples_split=2, max_features=sqrt",0.7981818181818182,0.7981818181818181,0.08492096471386723,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=100, max_depth=None, min_samples_split=5, max_features=log2",0.8045454545454546,0.8045454545454545,0.08146387933534491,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=100, max_depth=20, min_samples_split=10, max_features=None",0.7972727272727272,0.7972727272727272,0.06269432599842424,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=500, max_depth=10, min_samples_split=10, max_features=log2",0.8054545454545454,0.8054545454545454,0.08148416669198749,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=100, max_depth=30, min_samples_split=5, max_features=log2",0.8045454545454546,0.8045454545454545,0.08146387933534491,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=300, max_depth=20, min_samples_split=10, max_features=None",0.7972727272727272,0.7972727272727272,0.05832369066307432,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=200, max_depth=None, min_samples_split=2, max_features=sqrt",0.8036363636363636,0.8036363636363635,0.08607127548032452,0.8045454545454546,0.8045454545454545
Mes 3,RandomForest,"n_estimators=100, max_depth=10, min_samples_split=10, max_features=log2",0.8018181818181818,0.801818181818182,0.09175065023301916,0.8045454545454546,0.8045454545454545
