Model,Feature_Subset,Feature_Label,Channel_Config,Class_Type,Month,Accuracy,F1_Macro,Kappa,MAE,N,N_Features,Group,Patient_Accuracy_Mean,Patient_Accuracy_Std,N_Patients
NaiveBayes,C_Todos7_Frontal-5,"Todos7 per-ch (Frontal-5, 5ch x 7m)",Frontal-5,2class,Mes 1,0.678409090909091,0.6774891186247962,0.35541981571591263,9.647727272727273,880,35,C,0.6986118881118881,0.15283159891935263,5
LogisticRegression,C_Todos7_Frontal-5,"Todos7 per-ch (Frontal-5, 5ch x 7m)",Frontal-5,2class,Mes 1,0.8295454545454546,0.8292906249515031,0.6586253982703687,5.113636363636363,880,35,C,0.8424475524475525,0.1454699780005707,5
MLP,C_Todos7_Frontal-5,"Todos7 per-ch (Frontal-5, 5ch x 7m)",Frontal-5,2class,Mes 1,0.7431818181818182,0.7424781557043783,0.4852788935359642,7.704545454545454,880,35,C,0.7513741258741259,0.12379757510128574,5
DecisionTree,C_Todos7_Frontal-5,"Todos7 per-ch (Frontal-5, 5ch x 7m)",Frontal-5,2class,Mes 1,0.7545454545454545,0.75453404342144,0.5092734107150234,7.363636363636363,880,35,C,0.7632832167832168,0.1439374106674235,5
SVM,C_Todos7_Parietal-5,"Todos7 per-ch (Parietal-5, 5ch x 7m)",Parietal-5,3class,Mes 1,0.5795918367346938,0.5112823487212382,0.33038794247200554,11.857142857142858,980,35,C,0.5822095876473756,0.1041166393933443,5
kNN,C_Todos7_Parietal-5,"Todos7 per-ch (Parietal-5, 5ch x 7m)",Parietal-5,3class,Mes 1,0.48673469387755103,0.45488585033536805,0.23988132686922514,14.13265306122449,980,35,C,0.4895535340235801,0.08080418967570142,5
RandomForest,C_Todos7_Parietal-5,"Todos7 per-ch (Parietal-5, 5ch x 7m)",Parietal-5,3class,Mes 1,0.6214285714285714,0.5184326827442157,0.36404153198158495,10.683673469387756,980,35,C,0.6225596983661499,0.06837939514683707,5
NaiveBayes,C_Todos7_Parietal-5,"Todos7 per-ch (Parietal-5, 5ch x 7m)",Parietal-5,3class,Mes 1,0.4561224489795918,0.42673055037904867,0.2014712716777144,14.89795918367347,980,35,C,0.47543060626009925,0.11226773691388771,5
LogisticRegression,C_Todos7_Parietal-5,"Todos7 per-ch (Parietal-5, 5ch x 7m)",Parietal-5,3class,Mes 1,0.6163265306122448,0.5348828860082643,0.37664095276762755,10.714285714285714,980,35,C,0.6149045424621462,0.08997063037671062,5
MLP,C_Todos7_Parietal-5,"Todos7 per-ch (Parietal-5, 5ch x 7m)",Parietal-5,3class,Mes 1,0.45,0.41584340098349976,0.17084212376933894,15.428571428571429,980,35,C,0.4590454246214614,0.058485135780347905,5
DecisionTree,C_Todos7_Parietal-5,"Todos7 per-ch (Parietal-5, 5ch x 7m)",Parietal-5,3class,Mes 1,0.5285714285714286,0.4395013034003454,0.219605355690076,13.071428571428571,980,35,C,0.527864025375546,0.04154816648161085,5
SVM,C_Todos7_Parietal-5,"Todos7 per-ch (Parietal-5, 5ch x 7m)",Parietal-5,2class,Mes 1,0.7454545454545455,0.7451175107580271,0.4902772031443938,7.636363636363637,880,35,C,0.7570769230769231,0.10678314030433098,5
kNN,C_Todos7_Parietal-5,"Todos7 per-ch (Parietal-5, 5ch x 7m)",Parietal-5,2class,Mes 1,0.7022727272727273,0.7017165272020658,0.4063851699279094,8.931818181818182,880,35,C,0.7152482517482517,0.09688758722189382,5
RandomForest,C_Todos7_Parietal-5,"Todos7 per-ch (Parietal-5, 5ch x 7m)",Parietal-5,2class,Mes 1,0.7443181818181818,0.7435867550903856,0.487524588466715,7.670454545454546,880,35,C,0.7554265734265735,0.09991899110094117,5
NaiveBayes,C_Todos7_Parietal-5,"Todos7 per-ch (Parietal-5, 5ch x 7m)",Parietal-5,2class,Mes 1,0.6715909090909091,0.6707298915682149,0.3418355727624687,9.852272727272727,880,35,C,0.6899265734265734,0.10861213096344333,5
LogisticRegression,C_Todos7_Parietal-5,"Todos7 per-ch (Parietal-5, 5ch x 7m)",Parietal-5,2class,Mes 1,0.740909090909091,0.7404747614809909,0.4810461844065552,7.7727272727272725,880,35,C,0.7507482517482517,0.07041685330237892,5
MLP,C_Todos7_Parietal-5,"Todos7 per-ch (Parietal-5, 5ch x 7m)",Parietal-5,2class,Mes 1,0.6193181818181818,0.6183201165237093,0.2413168351485454,11.420454545454545,880,35,C,0.6428671328671329,0.1276805480993551,5
DecisionTree,C_Todos7_Parietal-5,"Todos7 per-ch (Parietal-5, 5ch x 7m)",Parietal-5,2class,Mes 1,0.6420454545454546,0.6418007652438198,0.2836024562201501,10.738636363636363,880,35,C,0.6548006993006993,0.0961966488330614,5
SVM,A1_RS,Rescaled Range,All-16,3class,Mes 3,0.43272727272727274,0.40353793424288176,0.1504950495049504,14.545454545454545,1100,1,A,0.43272727272727274,0.04974314189201618,5
kNN,A1_RS,Rescaled Range,All-16,3class,Mes 3,0.4709090909090909,0.4262087187152838,0.18466632705043295,13.827272727272728,1100,1,A,0.4709090909090909,0.037548866232842516,5
RandomForest,A1_RS,Rescaled Range,All-16,3class,Mes 3,0.4218181818181818,0.3787506430445036,0.08763693270735518,15.736363636363636,1100,1,A,0.42181818181818176,0.03394209945926266,5
NaiveBayes,A1_RS,Rescaled Range,All-16,3class,Mes 3,0.43636363636363634,0.40958527119551974,0.16544297601566316,14.7,1100,1,A,0.4363636363636364,0.08059694639746001,5
LogisticRegression,A1_RS,Rescaled Range,All-16,3class,Mes 3,0.39181818181818184,0.37341107224301084,0.09282544378698232,16.763636363636362,1100,1,A,0.3918181818181818,0.07890783409137356,5
MLP,A1_RS,Rescaled Range,All-16,3class,Mes 3,0.39545454545454545,0.37806866555639834,0.11952335098700051,15.818181818181818,1100,1,A,0.3954545454545455,0.07227129787037015,5
DecisionTree,A1_RS,Rescaled Range,All-16,3class,Mes 3,0.43454545454545457,0.3891030390267938,0.1141895390989126,15.018181818181818,1100,1,A,0.43454545454545457,0.03183116618183926,5
SVM,A1_RS,Rescaled Range,All-16,2class,Mes 3,0.614,0.6136971385566283,0.22799999999999998,11.58,1000,1,A,0.614,0.10141005867269774,5
kNN,A1_RS,Rescaled Range,All-16,2class,Mes 3,0.616,0.6078687667472714,0.23199999999999998,11.52,1000,1,A,0.616,0.07539230729988303,5
RandomForest,A1_RS,Rescaled Range,All-16,2class,Mes 3,0.557,0.5569463905132521,0.11399999999999999,13.29,1000,1,A,0.557,0.06630233781700312,5
NaiveBayes,A1_RS,Rescaled Range,All-16,2class,Mes 3,0.595,0.5867848700004795,0.18999999999999995,12.15,1000,1,A,0.595,0.10459445491994304,5
LogisticRegression,A1_RS,Rescaled Range,All-16,2class,Mes 3,0.526,0.524812030075188,0.052000000000000046,14.22,1000,1,A,0.526,0.08464041587799531,5
MLP,A1_RS,Rescaled Range,All-16,2class,Mes 3,0.573,0.5726884899091438,0.14600000000000002,12.81,1000,1,A,0.573,0.08441563836162114,5
DecisionTree,A1_RS,Rescaled Range,All-16,2class,Mes 3,0.582,0.5818645241058102,0.16400000000000003,12.54,1000,1,A,0.5820000000000001,0.08334266614405852,5
SVM,A2_Higuchi,Higuchi,All-16,3class,Mes 3,0.5581818181818182,0.49519150642959825,0.30858768753233323,11.354545454545455,1100,1,A,0.5581818181818182,0.1430020516526232,5
kNN,A2_Higuchi,Higuchi,All-16,3class,Mes 3,0.5218181818181818,0.4681057755707099,0.2642421159715157,11.663636363636364,1100,1,A,0.5218181818181817,0.11678899529273981,5
RandomForest,A2_Higuchi,Higuchi,All-16,3class,Mes 3,0.5054545454545455,0.44073495101729937,0.22326064382139155,12.945454545454545,1100,1,A,0.5054545454545454,0.06889925571453241,5
NaiveBayes,A2_Higuchi,Higuchi,All-16,3class,Mes 3,0.47909090909090907,0.4341788088260821,0.20215189873417727,12.9,1100,1,A,0.4790909090909091,0.13908199614936712,5
LogisticRegression,A2_Higuchi,Higuchi,All-16,3class,Mes 3,0.4390909090909091,0.400145461707601,0.15247252747252749,14.1,1100,1,A,0.4390909090909091,0.13824759200150602,5
MLP,A2_Higuchi,Higuchi,All-16,3class,Mes 3,0.4890909090909091,0.4251740887552211,0.21825998988366213,12.454545454545455,1100,1,A,0.4890909090909091,0.0980639022557222,5
DecisionTree,A2_Higuchi,Higuchi,All-16,3class,Mes 3,0.49272727272727274,0.437949699264599,0.21948118006103756,12.809090909090909,1100,1,A,0.4927272727272727,0.07695657249115749,5
SVM,A2_Higuchi,Higuchi,All-16,2class,Mes 3,0.715,0.71496551082681,0.43000000000000005,8.55,1000,1,A,0.715,0.11148990985734988,5
kNN,A2_Higuchi,Higuchi,All-16,2class,Mes 3,0.698,0.6957497652638918,0.396,9.06,1000,1,A,0.6980000000000001,0.13625710990623574,5
RandomForest,A2_Higuchi,Higuchi,All-16,2class,Mes 3,0.671,0.6709970389733508,0.34199999999999997,9.87,1000,1,A,0.671,0.12870120434556936,5
NaiveBayes,A2_Higuchi,Higuchi,All-16,2class,Mes 3,0.657,0.6569831921764167,0.31399999999999995,10.29,1000,1,A,0.657,0.1232720568498798,5
LogisticRegression,A2_Higuchi,Higuchi,All-16,2class,Mes 3,0.63,0.6299940799052786,0.26,11.1,1000,1,A,0.6300000000000001,0.14282856857085702,5
MLP,A2_Higuchi,Higuchi,All-16,2class,Mes 3,0.678,0.6773753987720226,0.356,9.66,1000,1,A,0.6779999999999999,0.12548306658669128,5
DecisionTree,A2_Higuchi,Higuchi,All-16,2class,Mes 3,0.684,0.683919083285321,0.368,9.48,1000,1,A,0.6839999999999999,0.12001666550942,5
SVM,A3_DFA,DFA,All-16,3class,Mes 3,0.47454545454545455,0.43787510591592654,0.20802192326855995,13.590909090909092,1100,1,A,0.4745454545454545,0.08496961051307579,5
kNN,A3_DFA,DFA,All-16,3class,Mes 3,0.44636363636363635,0.4067499054557689,0.15202531645569628,14.345454545454546,1100,1,A,0.4463636363636364,0.04762109401348653,5
RandomForest,A3_DFA,DFA,All-16,3class,Mes 3,0.4309090909090909,0.377503439644272,0.10245046923879031,15.263636363636364,1100,1,A,0.43090909090909085,0.046656826983113964,5
NaiveBayes,A3_DFA,DFA,All-16,3class,Mes 3,0.44,0.4097520576101043,0.15215215215215205,14.818181818181818,1100,1,A,0.43999999999999995,0.10715710255554307,5
LogisticRegression,A3_DFA,DFA,All-16,3class,Mes 3,0.42454545454545456,0.39545406135153766,0.13438587767279953,15.381818181818181,1100,1,A,0.4245454545454545,0.08134204893915468,5
MLP,A3_DFA,DFA,All-16,3class,Mes 3,0.39,0.3647198205020507,0.14690245030050852,15.190909090909091,1100,1,A,0.39,0.06392143938635253,5
DecisionTree,A3_DFA,DFA,All-16,3class,Mes 3,0.42363636363636364,0.3792164844548151,0.11542364282090312,14.845454545454546,1100,1,A,0.42363636363636364,0.06039812815226578,5
SVM,A3_DFA,DFA,All-16,2class,Mes 3,0.646,0.6451127819548872,0.29200000000000004,10.62,1000,1,A,0.646,0.06785278181474952,5
kNN,A3_DFA,DFA,All-16,2class,Mes 3,0.601,0.5960225943854228,0.20199999999999996,11.97,1000,1,A,0.601,0.06923871749245504,5
RandomForest,A3_DFA,DFA,All-16,2class,Mes 3,0.565,0.5649891247281182,0.13,13.05,1000,1,A,0.5650000000000001,0.06316644678941505,5
NaiveBayes,A3_DFA,DFA,All-16,2class,Mes 3,0.596,0.5931291190641164,0.19199999999999995,12.12,1000,1,A,0.596,0.10302426898551623,5
LogisticRegression,A3_DFA,DFA,All-16,2class,Mes 3,0.603,0.6025671956760913,0.20599999999999996,11.91,1000,1,A,0.603,0.0979081201943945,5
MLP,A3_DFA,DFA,All-16,2class,Mes 3,0.581,0.5741311615038964,0.16200000000000003,12.57,1000,1,A,0.5810000000000001,0.07532595834106592,5
DecisionTree,A3_DFA,DFA,All-16,2class,Mes 3,0.585,0.5843678234594819,0.17000000000000004,12.45,1000,1,A,0.585,0.07569676347110223,5
SVM,A4_Semivariograma,Semivariograma,All-16,3class,Mes 3,0.4990909090909091,0.45322795166191027,0.2397139989964877,12.8,1100,1,A,0.49909090909090914,0.10607186087469896,5
kNN,A4_Semivariograma,Semivariograma,All-16,3class,Mes 3,0.5036363636363637,0.45585546651541914,0.22563176895306858,13.036363636363637,1100,1,A,0.5036363636363637,0.06883925460960927,5
RandomForest,A4_Semivariograma,Semivariograma,All-16,3class,Mes 3,0.47,0.4204939135822172,0.168438796680498,14.281818181818181,1100,1,A,0.4699999999999999,0.04440608997025386,5
NaiveBayes,A4_Semivariograma,Semivariograma,All-16,3class,Mes 3,0.47454545454545455,0.43417706677092344,0.1785529715762274,13.518181818181818,1100,1,A,0.4745454545454545,0.1137490350517604,5
LogisticRegression,A4_Semivariograma,Semivariograma,All-16,3class,Mes 3,0.48727272727272725,0.44141039654785974,0.1892315734448511,13.581818181818182,1100,1,A,0.4872727272727273,0.09780229678386057,5
MLP,A4_Semivariograma,Semivariograma,All-16,3class,Mes 3,0.44,0.40873623363893213,0.17042115572967675,14.327272727272728,1100,1,A,0.44000000000000006,0.10466001628255396,5
DecisionTree,A4_Semivariograma,Semivariograma,All-16,3class,Mes 3,0.4672727272727273,0.4213784451318175,0.17231638418079098,14.263636363636364,1100,1,A,0.4672727272727273,0.050648684644305886,5
SVM,A4_Semivariograma,Semivariograma,All-16,2class,Mes 3,0.651,0.650521564021145,0.30200000000000005,10.47,1000,1,A,0.651,0.07234638899074372,5
kNN,A4_Semivariograma,Semivariograma,All-16,2class,Mes 3,0.641,0.6382620051167285,0.28200000000000003,10.77,1000,1,A,0.641,0.07592101158440925,5
RandomForest,A4_Semivariograma,Semivariograma,All-16,2class,Mes 3,0.61,0.6099438319117954,0.21999999999999997,11.7,1000,1,A,0.6100000000000001,0.07231873892705817,5
NaiveBayes,A4_Semivariograma,Semivariograma,All-16,2class,Mes 3,0.623,0.6223651958942984,0.246,11.31,1000,1,A,0.623,0.08465222974027324,5
LogisticRegression,A4_Semivariograma,Semivariograma,All-16,2class,Mes 3,0.621,0.6209147058088069,0.242,11.37,1000,1,A,0.621,0.08598837130682266,5
MLP,A4_Semivariograma,Semivariograma,All-16,2class,Mes 3,0.627,0.625949291559992,0.254,11.19,1000,1,A,0.627,0.0842970936628304,5
DecisionTree,A4_Semivariograma,Semivariograma,All-16,2class,Mes 3,0.623,0.6223651958942984,0.246,11.31,1000,1,A,0.623,0.07406753674856482,5
SVM,A5_Promedio,Promedio,All-16,3class,Mes 3,0.4081818181818182,0.37409447154511666,0.100828729281768,15.1,1100,1,A,0.4081818181818182,0.04069641688290798,5
kNN,A5_Promedio,Promedio,All-16,3class,Mes 3,0.41363636363636364,0.3736338534333674,0.10507063572149344,15.245454545454546,1100,1,A,0.4136363636363637,0.0429298871022458,5
RandomForest,A5_Promedio,Promedio,All-16,3class,Mes 3,0.39636363636363636,0.3587399678972713,0.06358974358974367,15.690909090909091,1100,1,A,0.39636363636363636,0.04335134188205949,5
NaiveBayes,A5_Promedio,Promedio,All-16,3class,Mes 3,0.38727272727272727,0.3625864067040538,0.10024271844660193,15.927272727272728,1100,1,A,0.38727272727272727,0.06513812406426493,5
LogisticRegression,A5_Promedio,Promedio,All-16,3class,Mes 3,0.41909090909090907,0.3891495291212545,0.11473551637279589,15.672727272727272,1100,1,A,0.4190909090909091,0.08563810073513228,5
MLP,A5_Promedio,Promedio,All-16,3class,Mes 3,0.3518181818181818,0.3369365555484167,0.08118556701030932,16.69090909090909,1100,1,A,0.3518181818181818,0.07126948044552596,5
DecisionTree,A5_Promedio,Promedio,All-16,3class,Mes 3,0.4090909090909091,0.37526618662943484,0.08940397350993368,15.263636363636364,1100,1,A,0.40909090909090906,0.04995866059648759,5
SVM,A5_Promedio,Promedio,All-16,2class,Mes 3,0.619,0.6153811209671802,0.238,11.43,1000,1,A,0.619,0.058855755878248664,5
kNN,A5_Promedio,Promedio,All-16,2class,Mes 3,0.627,0.618761824260444,0.254,11.19,1000,1,A,0.627,0.06830812543175226,5
RandomForest,A5_Promedio,Promedio,All-16,2class,Mes 3,0.545,0.5449777039074915,0.08999999999999997,13.65,1000,1,A,0.545,0.05630275304103698,5
NaiveBayes,A5_Promedio,Promedio,All-16,2class,Mes 3,0.573,0.5604458952131838,0.14600000000000002,12.81,1000,1,A,0.5730000000000001,0.07332121111929346,5
LogisticRegression,A5_Promedio,Promedio,All-16,2class,Mes 3,0.566,0.5654368061007065,0.132,13.02,1000,1,A,0.5660000000000001,0.06688796603276258,5
MLP,A5_Promedio,Promedio,All-16,2class,Mes 3,0.571,0.5707317073170732,0.14200000000000002,12.87,1000,1,A,0.571,0.08963258336118624,5
DecisionTree,A5_Promedio,Promedio,All-16,2class,Mes 3,0.591,0.5880234695676261,0.18200000000000005,12.27,1000,1,A,0.5910000000000001,0.05808614292583043,5
SVM,A6_HO,Hurst Original,All-16,3class,Mes 3,0.4381818181818182,0.40671262820811577,0.16813509544787075,14.354545454545455,1100,1,A,0.4381818181818182,0.05474206988118034,5
kNN,A6_HO,Hurst Original,All-16,3class,Mes 3,0.4536363636363636,0.41424489455033847,0.1614662607813293,14.272727272727273,1100,1,A,0.4536363636363636,0.059848293056846504,5
RandomForest,A6_HO,Hurst Original,All-16,3class,Mes 3,0.4445454545454545,0.3998464774396188,0.13611825192802052,14.654545454545454,1100,1,A,0.4445454545454545,0.042093952373782655,5
NaiveBayes,A6_HO,Hurst Original,All-16,3class,Mes 3,0.3663636363636364,0.35448338511331823,0.097575329566855,16.045454545454547,1100,1,A,0.3663636363636364,0.06302301822704369,5
LogisticRegression,A6_HO,Hurst Original,All-16,3class,Mes 3,0.3881818181818182,0.36740828685915,0.09719512195121938,16.263636363636362,1100,1,A,0.3881818181818182,0.05443929062392679,5
MLP,A6_HO,Hurst Original,All-16,3class,Mes 3,0.3481818181818182,0.33145737963497823,0.10659265971907561,16.19090909090909,1100,1,A,0.3481818181818182,0.056670717729122556,5
DecisionTree,A6_HO,Hurst Original,All-16,3class,Mes 3,0.4390909090909091,0.3991336856796228,0.1365139949109414,14.818181818181818,1100,1,A,0.4390909090909091,0.03408787865318668,5
SVM,A6_HO,Hurst Original,All-16,2class,Mes 3,0.647,0.6458493645855384,0.29400000000000004,10.59,1000,1,A,0.647,0.07173562573784381,5
kNN,A6_HO,Hurst Original,All-16,2class,Mes 3,0.628,0.6236097845267197,0.256,11.16,1000,1,A,0.628,0.0642339474110069,5
RandomForest,A6_HO,Hurst Original,All-16,2class,Mes 3,0.603,0.6029805460467563,0.20599999999999996,11.91,1000,1,A,0.603,0.058017238817441155,5
NaiveBayes,A6_HO,Hurst Original,All-16,2class,Mes 3,0.579,0.5709471062369615,0.15800000000000003,12.63,1000,1,A,0.579,0.12063996021219503,5
LogisticRegression,A6_HO,Hurst Original,All-16,2class,Mes 3,0.518,0.5179055094798581,0.03600000000000003,14.46,1000,1,A,0.518,0.09075241043630743,5
MLP,A6_HO,Hurst Original,All-16,2class,Mes 3,0.591,0.5905541134295247,0.18200000000000005,12.27,1000,1,A,0.591,0.08616263691415206,5
DecisionTree,A6_HO,Hurst Original,All-16,2class,Mes 3,0.596,0.5958965495166764,0.19199999999999995,12.12,1000,1,A,0.596,0.06887670143089028,5
SVM,A7_HRS_p64,HRS p64,All-16,3class,Mes 3,0.4072727272727273,0.385941272891805,0.15264650283553882,14.763636363636364,1100,1,A,0.40727272727272723,0.06419237615967176,5
kNN,A7_HRS_p64,HRS p64,All-16,3class,Mes 3,0.42363636363636364,0.3853709150662339,0.11407520325203246,14.963636363636363,1100,1,A,0.42363636363636364,0.0696152353420969,5
RandomForest,A7_HRS_p64,HRS p64,All-16,3class,Mes 3,0.3981818181818182,0.3524602338450101,0.055267254800207555,16.581818181818182,1100,1,A,0.39818181818181814,0.06088873472596491,5
NaiveBayes,A7_HRS_p64,HRS p64,All-16,3class,Mes 3,0.38181818181818183,0.3683117670733742,0.12494150678521299,15.654545454545454,1100,1,A,0.38181818181818183,0.10086403580567388,5
LogisticRegression,A7_HRS_p64,HRS p64,All-16,3class,Mes 3,0.36454545454545456,0.3469961677259057,0.08551379638439593,17.01818181818182,1100,1,A,0.3645454545454545,0.07656898796089297,5
MLP,A7_HRS_p64,HRS p64,All-16,3class,Mes 3,0.3327272727272727,0.328922237767217,0.10209074733096091,16.827272727272728,1100,1,A,0.3327272727272727,0.07365319672919671,5
DecisionTree,A7_HRS_p64,HRS p64,All-16,3class,Mes 3,0.39181818181818184,0.35225142069977483,0.06706389452332662,16.318181818181817,1100,1,A,0.3918181818181818,0.06799367982296421,5
SVM,A7_HRS_p64,HRS p64,All-16,2class,Mes 3,0.641,0.6409910247756194,0.28200000000000003,10.77,1000,1,A,0.6409999999999999,0.06967065379340145,5
kNN,A7_HRS_p64,HRS p64,All-16,2class,Mes 3,0.62,0.6149964944417652,0.24,11.4,1000,1,A,0.6200000000000001,0.08792041856133308,5
RandomForest,A7_HRS_p64,HRS p64,All-16,2class,Mes 3,0.556,0.555955595559556,0.11199999999999999,13.32,1000,1,A,0.556,0.10081666528902847,5
NaiveBayes,A7_HRS_p64,HRS p64,All-16,2class,Mes 3,0.605,0.6009290775197793,0.20999999999999996,11.85,1000,1,A,0.605,0.10285912696499033,5
LogisticRegression,A7_HRS_p64,HRS p64,All-16,2class,Mes 3,0.537,0.5365546289984675,0.07399999999999995,13.89,1000,1,A,0.537,0.07297944916207576,5
MLP,A7_HRS_p64,HRS p64,All-16,2class,Mes 3,0.587,0.5858366150516802,0.17400000000000004,12.39,1000,1,A,0.587,0.08249848483457135,5
DecisionTree,A7_HRS_p64,HRS p64,All-16,2class,Mes 3,0.596,0.5952860846533286,0.19199999999999995,12.12,1000,1,A,0.5959999999999999,0.0852877482408816,5
SVM,A8_HV,Hurst Semivariograma,All-16,3class,Mes 3,0.4990909090909091,0.45322795166191027,0.2397139989964877,12.8,1100,1,A,0.49909090909090914,0.10607186087469896,5
kNN,A8_HV,Hurst Semivariograma,All-16,3class,Mes 3,0.5036363636363637,0.45585546651541914,0.22563176895306858,13.036363636363637,1100,1,A,0.5036363636363637,0.06883925460960927,5
RandomForest,A8_HV,Hurst Semivariograma,All-16,3class,Mes 3,0.47,0.4204939135822172,0.168438796680498,14.281818181818181,1100,1,A,0.4699999999999999,0.04440608997025386,5
NaiveBayes,A8_HV,Hurst Semivariograma,All-16,3class,Mes 3,0.47454545454545455,0.43417706677092344,0.1785529715762274,13.518181818181818,1100,1,A,0.4745454545454545,0.1137490350517604,5
LogisticRegression,A8_HV,Hurst Semivariograma,All-16,3class,Mes 3,0.48727272727272725,0.44141039654785974,0.1892315734448511,13.581818181818182,1100,1,A,0.4872727272727273,0.09780229678386057,5
MLP,A8_HV,Hurst Semivariograma,All-16,3class,Mes 3,0.44,0.40873623363893213,0.17042115572967675,14.327272727272728,1100,1,A,0.44000000000000006,0.10466001628255396,5
DecisionTree,A8_HV,Hurst Semivariograma,All-16,3class,Mes 3,0.4672727272727273,0.4213784451318175,0.17231638418079098,14.263636363636364,1100,1,A,0.4672727272727273,0.050648684644305886,5
SVM,A8_HV,Hurst Semivariograma,All-16,2class,Mes 3,0.651,0.650521564021145,0.30200000000000005,10.47,1000,1,A,0.651,0.07234638899074372,5
kNN,A8_HV,Hurst Semivariograma,All-16,2class,Mes 3,0.641,0.6382620051167285,0.28200000000000003,10.77,1000,1,A,0.641,0.07592101158440925,5
RandomForest,A8_HV,Hurst Semivariograma,All-16,2class,Mes 3,0.61,0.6099438319117954,0.21999999999999997,11.7,1000,1,A,0.6100000000000001,0.07231873892705817,5
NaiveBayes,A8_HV,Hurst Semivariograma,All-16,2class,Mes 3,0.623,0.6223651958942984,0.246,11.31,1000,1,A,0.623,0.08465222974027324,5
